,Inverse Document Frequency
boateng,-0.6931471805599453
boating,-0.6931471805599453
boats,-0.6931471805599453
bob,-0.6931471805599453
bobbing,-0.6931471805599453
boci,-0.6931471805599453
bode,-0.6931471805599453
bodegurd,-0.6931471805599453
bodey,-0.6931471805599453
bodg,-0.6931471805599453
bodhy,-0.6931471805599453
bodi,-0.6931471805599453
bodily,-0.6931471805599453
bodoland,-0.6931471805599453
body,-0.6931471805599453
bodyguard,-0.6931471805599453
bodyguardwe,-0.6931471805599453
bodygurd,-0.6931471805599453
bogg,-0.6931471805599453
boggling,-0.6931471805599453
bogie,-0.6931471805599453
bogus,-0.6931471805599453
bohat,-0.6931471805599453
bohemia,-0.6931471805599453
bohi,-0.6931471805599453
boho,-0.6931471805599453
bohol,-0.6931471805599453
bohongi,-0.6931471805599453
bohot,-0.6931471805599453
boht,-0.6931471805599453
bohut,-0.6931471805599453
boi,-0.6931471805599453
boils,-0.6931471805599453
boingo,-0.6931471805599453
bojh,-0.6931471805599453
bokhla,-0.6931471805599453
bol,-0.6931471805599453
bola,-0.6931471805599453
bolatha,-0.6931471805599453
bolaye,-0.6931471805599453
bold,-0.6931471805599453
boldaslove,-0.6931471805599453
bolde,-0.6931471805599453
boldete,-0.6931471805599453
boldo,-0.6931471805599453
boldy,-0.6931471805599453
bole,-0.6931471805599453
bolea,-0.6931471805599453
bolega,-0.6931471805599453
bolegi,-0.6931471805599453
bolengay,-0.6931471805599453
bolenge,-0.6931471805599453
bolengei,-0.6931471805599453
boleto,-0.6931471805599453
boley,-0.6931471805599453
bolhata,-0.6931471805599453
boli,-0.6931471805599453
boliii,-0.6931471805599453
bolio,-0.6931471805599453
boliye,-0.6931471805599453
boliyo,-0.6931471805599453
bolkay,-0.6931471805599453
bolke,-0.6931471805599453
bolliwood,-0.6931471805599453
bollocks,-0.6931471805599453
bollwood,-0.6931471805599453
bolly,-0.6931471805599453
bollywd,-0.6931471805599453
bollywod,-0.6931471805599453
bollywood,-0.6931471805599453
bollywoodcalling,-0.6931471805599453
bollywoood,-0.6931471805599453
bolna,-0.6931471805599453
bolnaa,-0.6931471805599453
bolne,-0.6931471805599453
bolo,-0.6931471805599453
bologe,-0.6931471805599453
bologi,-0.6931471805599453
bolray,-0.6931471805599453
bolre,-0.6931471805599453
bolt,-0.6931471805599453
bolta,-0.6931471805599453
bolte,-0.6931471805599453
bolti,-0.6931471805599453
bolts,-0.6931471805599453
bolu,-0.6931471805599453
bolun,-0.6931471805599453
bolw,-0.6931471805599453
bolywood,-0.6931471805599453
bom,-0.6931471805599453
bomb,-0.6931471805599453
bombay,-0.6931471805599453
bomber,-0.6931471805599453
bombs,-0.6931471805599453
bon,-0.6931471805599453
bona,-0.6931471805599453
bonanza,-0.6931471805599453
bond,-0.6931471805599453
bondemataram,-0.6931471805599453
bonding,-0.6931471805599453
bonds,-0.6931471805599453
boneless,-0.6931471805599453
boner,-0.6931471805599453
bones,-0.6931471805599453
bonjovi,-0.6931471805599453
bonnar,-0.6931471805599453
bonus,-0.6931471805599453
boo,-0.6931471805599453
boodeh,-0.6931471805599453
boogie,-0.6931471805599453
boohoohoo,-0.6931471805599453
book,-0.6931471805599453
booked,-0.6931471805599453
bookg,-0.6931471805599453
booking,-0.6931471805599453
bookmaker,-0.6931471805599453
books,-0.6931471805599453
boola,-0.6931471805599453
boollywodd,-0.6931471805599453
boom,-0.6931471805599453
boon,-0.6931471805599453
boondi,-0.6931471805599453
booooo,-0.6931471805599453
boooooohat,-0.6931471805599453
booooooooooolaaaaaaaaaaaaaaa,-0.6931471805599453
boor,-0.6931471805599453
booring,-0.6931471805599453
bootcamp,-0.6931471805599453
bootfuck,-0.6931471805599453
booth,-0.6931471805599453
bootleg,-0.6931471805599453
boots,-0.6931471805599453
booz,-0.6931471805599453
booza,-0.6931471805599453
booze,-0.6931471805599453
bor,-0.6931471805599453
bora,-0.6931471805599453
border,-0.6931471805599453
borderland,-0.6931471805599453
borderline,-0.6931471805599453
borders,-0.6931471805599453
bore,-0.6931471805599453
bored,-0.6931471805599453
boreeee,-0.6931471805599453
borehamwood,-0.6931471805599453
borin,-0.6931471805599453
boring,-0.6931471805599453
boringly,-0.6931471805599453
born,-0.6931471805599453
boro,-0.6931471805599453
boron,-0.6931471805599453
borrowed,-0.6931471805599453
borship,-0.6931471805599453
boruc,-0.6931471805599453
bos,-0.6931471805599453
bose,-0.6931471805599453
bosedk,-0.6931471805599453
boss,-0.6931471805599453
bosses,-0.6931471805599453
bosss,-0.6931471805599453
boston,-0.6931471805599453
bot,-0.6931471805599453
both,-0.6931471805599453
bother,-0.6931471805599453
bots,-0.6931471805599453
bottle,-0.6931471805599453
bottlen,-0.6931471805599453
bottom,-0.6931471805599453
botulism,-0.6931471805599453
boudin,-0.6931471805599453
bought,-0.6931471805599453
boulder,-0.6931471805599453
bounce,-0.6931471805599453
bouncer,-0.6931471805599453
bounces,-0.6931471805599453
bound,-0.6931471805599453
boundaries,-0.6931471805599453
boundary,-0.6931471805599453
bounded,-0.6931471805599453
boundry,-0.6931471805599453
bounty,-0.6931471805599453
bouquet,-0.6931471805599453
bout,-0.6931471805599453
boutta,-0.6931471805599453
bow,-0.6931471805599453
bowel,-0.6931471805599453
bowen,-0.6931471805599453
bowl,-0.6931471805599453
bowled,-0.6931471805599453
bowler,-0.6931471805599453
bowlers,-0.6931471805599453
bowling,-0.6931471805599453
bowls,-0.6931471805599453
box,-0.6931471805599453
boxdk,-0.6931471805599453
boxes,-0.6931471805599453
boxford,-0.6931471805599453
boxing,-0.6931471805599453
boxoffice,-0.6931471805599453
boxset,-0.6931471805599453
boy,-0.6931471805599453
boycaat,-0.6931471805599453
boycot,-0.6931471805599453
boye,-0.6931471805599453
boyfriend,-0.6931471805599453
boyfrnd,-0.6931471805599453
boys,-0.6931471805599453
boytsov,-0.6931471805599453
boyz,-0.6931471805599453
br,-0.6931471805599453
bra,-0.6931471805599453
brabar,-0.6931471805599453
brace,-0.6931471805599453
braces,-0.6931471805599453
brad,-0.6931471805599453
braddock,-0.6931471805599453
bradley,-0.6931471805599453
brady,-0.6931471805599453
bragging,-0.6931471805599453
brahmand,-0.6931471805599453
brahmins,-0.6931471805599453
brain,-0.6931471805599453
brainles,-0.6931471805599453
brains,-0.6931471805599453
brainstorming,-0.6931471805599453
brainwash,-0.6931471805599453
brake,-0.6931471805599453
branch,-0.6931471805599453
brand,-0.6931471805599453
branded,-0.6931471805599453
brandon,-0.6931471805599453
brands,-0.6931471805599453
brandstation,-0.6931471805599453
brasil,-0.6931471805599453
brasttachar,-0.6931471805599453
brave,-0.6931471805599453
bravo,-0.6931471805599453
bravooo,-0.6931471805599453
brazil,-0.6931471805599453
brbad,-0.6931471805599453
brdasht,-0.6931471805599453
bre,-0.6931471805599453
bread,-0.6931471805599453
breadwinner,-0.6931471805599453
break,-0.6931471805599453
breakfast,-0.6931471805599453
breaking,-0.6931471805599453
breaks,-0.6931471805599453
breakthrough,-0.6931471805599453
breakup,-0.6931471805599453
breast,-0.6931471805599453
breath,-0.6931471805599453
breathig,-0.6931471805599453
breathing,-0.6931471805599453
breezin,-0.6931471805599453
breezy,-0.6931471805599453
breitbart,-0.6931471805599453
breking,-0.6931471805599453
brendan,-0.6931471805599453
brenner,-0.6931471805599453
brescia,-0.6931471805599453
bri,-0.6931471805599453
brian,-0.6931471805599453
bribe,-0.6931471805599453
bric,-0.6931471805599453
brick,-0.6931471805599453
bricks,-0.6931471805599453
brides,-0.6931471805599453
bridge,-0.6931471805599453
bridgeg,-0.6931471805599453
brief,-0.6931471805599453
briefcase,-0.6931471805599453
brien,-0.6931471805599453
brigade,-0.6931471805599453
bright,-0.6931471805599453
briliant,-0.6931471805599453
brilliant,-0.6931471805599453
brilliantly,-0.6931471805599453
brillient,-0.6931471805599453
bring,-0.6931471805599453
bringing,-0.6931471805599453
bringiton,-0.6931471805599453
brings,-0.6931471805599453
brinjal,-0.6931471805599453
brink,-0.6931471805599453
brit,-0.6931471805599453
britain,-0.6931471805599453
british,-0.6931471805599453
britisher,-0.6931471805599453
britney,-0.6931471805599453
brits,-0.6931471805599453
brizo,-0.6931471805599453
brk,-0.6931471805599453
brkt,-0.6931471805599453
brkup,-0.6931471805599453
brncuqfxyd,-0.6931471805599453
bro,-0.6931471805599453
broadcast,-0.6931471805599453
broadcasted,-0.6931471805599453
brobhai,-0.6931471805599453
broda,-0.6931471805599453
broi,-0.6931471805599453
broke,-0.6931471805599453
broken,-0.6931471805599453
bronchitis,-0.6931471805599453
broncos,-0.6931471805599453
bronte,-0.6931471805599453
bronze,-0.6931471805599453
brook,-0.6931471805599453
brooklyn,-0.6931471805599453
broom,-0.6931471805599453
bros,-0.6931471805599453
brosa,-0.6931471805599453
brosha,-0.6931471805599453
brother,-0.6931471805599453
brotherhood,-0.6931471805599453
brothers,-0.6931471805599453
brotherzoned,-0.6931471805599453
brought,-0.6931471805599453
brown,-0.6931471805599453
browns,-0.6931471805599453
bruce,-0.6931471805599453
brucellosis,-0.6931471805599453
bruh,-0.6931471805599453
bruises,-0.6931471805599453
brunch,-0.6931471805599453
brunei,-0.6931471805599453
bruno,-0.6931471805599453
brush,-0.6931471805599453
brushing,-0.6931471805599453
brutal,-0.6931471805599453
brutally,-0.6931471805599453
bryce,-0.6931471805599453
bs,-0.6931471805599453
bsbudget,-0.6931471805599453
bsp,-0.6931471805599453
bss,-0.6931471805599453
bsss,-0.6931471805599453
bst,-0.6931471805599453
bt,-0.6931471805599453
bta,-0.6931471805599453
btaa,-0.6931471805599453
btaaa,-0.6931471805599453
btaaygy,-0.6931471805599453
btae,-0.6931471805599453
btaega,-0.6931471805599453
btaie,-0.6931471805599453
btaiye,-0.6931471805599453
btak,-0.6931471805599453
btameez,-0.6931471805599453
btana,-0.6931471805599453
btao,-0.6931471805599453
btaoha,-0.6931471805599453
btaoo,-0.6931471805599453
btaooo,-0.6931471805599453
btate,-0.6931471805599453
btati,-0.6931471805599453
btau,-0.6931471805599453
btaunga,-0.6931471805599453
btaungi,-0.6931471805599453
btaya,-0.6931471805599453
btayaki,-0.6931471805599453
btaye,-0.6931471805599453
btayega,-0.6931471805599453
bto,-0.6931471805599453
btoi,-0.6931471805599453
bton,-0.6931471805599453
btp,-0.6931471805599453
btr,-0.6931471805599453
btt,-0.6931471805599453
bttry,-0.6931471805599453
btty,-0.6931471805599453
btw,-0.6931471805599453
btwftr,-0.6931471805599453
btwn,-0.6931471805599453
btya,-0.6931471805599453
btyan,-0.6931471805599453
bu,-0.6931471805599453
bua,-0.6931471805599453
bubarakho,-0.6931471805599453
bubonic,-0.6931471805599453
buchey,-0.6931471805599453
buck,-0.6931471805599453
bucket,-0.6931471805599453
buckley,-0.6931471805599453
bucks,-0.6931471805599453
bucksadschool,-0.6931471805599453
buckspride,-0.6931471805599453
bud,-0.6931471805599453
buda,-0.6931471805599453
budape,-0.6931471805599453
budaphe,-0.6931471805599453
budda,-0.6931471805599453
budday,-0.6931471805599453
buddha,-0.6931471805599453
buddhe,-0.6931471805599453
buddhists,-0.6931471805599453
buddies,-0.6931471805599453
buddu,-0.6931471805599453
buddy,-0.6931471805599453
budget,-0.6931471805599453
budgetary,-0.6931471805599453
budgetnamo,-0.6931471805599453
budgets,-0.6931471805599453
budgetspeech,-0.6931471805599453
budgetwithfocus,-0.6931471805599453
budha,-0.6931471805599453
budhape,-0.6931471805599453
budhau,-0.6931471805599453
budhha,-0.6931471805599453
budhhi,-0.6931471805599453
budhi,-0.6931471805599453
budvkk,-0.6931471805599453
buenos,-0.6931471805599453
buffalo,-0.6931471805599453
buffet,-0.6931471805599453
buffs,-0.6931471805599453
bug,-0.6931471805599453
bugging,-0.6931471805599453
buh,-0.6931471805599453
buhat,-0.6931471805599453
build,-0.6931471805599453
builders,-0.6931471805599453
building,-0.6931471805599453
builds,-0.6931471805599453
built,-0.6931471805599453
bujhke,-0.6931471805599453
bujhte,-0.6931471805599453
bujhti,-0.6931471805599453
buk,-0.6931471805599453
buket,-0.6931471805599453
bukhaar,-0.6931471805599453
bukhar,-0.6931471805599453
bukhari,-0.6931471805599453
bukhey,-0.6931471805599453
buks,-0.6931471805599453
bul,-0.6931471805599453
bula,-0.6931471805599453
bulakar,-0.6931471805599453
bulale,-0.6931471805599453
bulana,-0.6931471805599453
buland,-0.6931471805599453
bulane,-0.6931471805599453
bulao,-0.6931471805599453
bulate,-0.6931471805599453
bulati,-0.6931471805599453
bulatin,-0.6931471805599453
bulaunga,-0.6931471805599453
bulawa,-0.6931471805599453
bulaya,-0.6931471805599453
bulayen,-0.6931471805599453
bulet,-0.6931471805599453
bull,-0.6931471805599453
bulldogbash,-0.6931471805599453
bullet,-0.6931471805599453
bulllshit,-0.6931471805599453
bulls,-0.6931471805599453
bullshit,-0.6931471805599453
bullshitting,-0.6931471805599453
bulvakar,-0.6931471805599453
bum,-0.6931471805599453
bummprrr,-0.6931471805599453
bump,-0.6931471805599453
bumper,-0.6931471805599453
bumping,-0.6931471805599453
bun,-0.6931471805599453
buna,-0.6931471805599453
bunch,-0.6931471805599453
bund,-0.6931471805599453
bundi,-0.6931471805599453
bundle,-0.6931471805599453
bune,-0.6931471805599453
bunion,-0.6931471805599453
bunk,-0.6931471805599453
bunked,-0.6931471805599453
bunne,-0.6931471805599453
bunwatch,-0.6931471805599453
bur,-0.6931471805599453
bura,-0.6931471805599453
buraai,-0.6931471805599453
burai,-0.6931471805599453
buraio,-0.6931471805599453
burayi,-0.6931471805599453
burayiyo,-0.6931471805599453
bure,-0.6931471805599453
bureaucracy,-0.6931471805599453
buredinkabudget,-0.6931471805599453
bureeee,-0.6931471805599453
burger,-0.6931471805599453
burgman,-0.6931471805599453
buri,-0.6931471805599453
buria,-0.6931471805599453
burka,-0.6931471805599453
burnout,-0.6931471805599453
burns,-0.6931471805599453
burnt,-0.6931471805599453
burraahhhh,-0.6931471805599453
burrr,-0.6931471805599453
burrrrhahahahahahaa,-0.6931471805599453
burrrrrrraaaaa,-0.6931471805599453
burst,-0.6931471805599453
bury,-0.6931471805599453
bus,-0.6931471805599453
buscaglia,-0.6931471805599453
bush,-0.6931471805599453
bushee,-0.6931471805599453
busier,-0.6931471805599453
busiest,-0.6931471805599453
business,-0.6931471805599453
businesses,-0.6931471805599453
businessman,-0.6931471805599453
businessnews,-0.6931471805599453
bussnies,-0.6931471805599453
bussy,-0.6931471805599453
bustaa,-0.6931471805599453
bustamove,-0.6931471805599453
bustard,-0.6931471805599453
busted,-0.6931471805599453
buster,-0.6931471805599453
bustin,-0.6931471805599453
busy,-0.6931471805599453
but,-0.6931471805599453
butcher,-0.6931471805599453
butg,-0.6931471805599453
butiful,-0.6931471805599453
butler,-0.6931471805599453
buton,-0.6931471805599453
butt,-0.6931471805599453
butter,-0.6931471805599453
buttner,-0.6931471805599453
button,-0.6931471805599453
buy,-0.6931471805599453
buyers,-0.6931471805599453
buying,-0.6931471805599453
buymethat,-0.6931471805599453
buzz,-0.6931471805599453
buzzcocks,-0.6931471805599453
buzzed,-0.6931471805599453
buzzer,-0.6931471805599453
buzzin,-0.6931471805599453
buzzing,-0.6931471805599453
buzzscore,-0.6931471805599453
buzzy,-0.6931471805599453
bv,-0.6931471805599453
bvi,-0.6931471805599453
bwaha,-0.6931471805599453
by,-0.6931471805599453
bybjp,-0.6931471805599453
bye,-0.6931471805599453
byee,-0.6931471805599453
byeeg,-0.6931471805599453
bygod,-0.6931471805599453
byjta,-0.6931471805599453
byk,-0.6931471805599453
byland,-0.6931471805599453
byora,-0.6931471805599453
byyyyyy,-0.6931471805599453
bz,-0.6931471805599453
bza,-0.6931471805599453
bzi,-0.6931471805599453
bzy,-0.6931471805599453
c,-0.6931471805599453
ca,-0.6931471805599453
caahey,-0.6931471805599453
cabg,-0.6931471805599453
cabin,-0.6931471805599453
cabinet,-0.6931471805599453
cable,-0.6931471805599453
cacophony,-0.6931471805599453
cactus,-0.6931471805599453
cadres,-0.6931471805599453
caeer,-0.6931471805599453
cafe,-0.6931471805599453
cafeteria,-0.6931471805599453
cahiye,-0.6931471805599453
cahta,-0.6931471805599453
cahte,-0.6931471805599453
cahti,-0.6931471805599453
cahtiha,-0.6931471805599453
cairo,-0.6931471805599453
cake,-0.6931471805599453
cakes,-0.6931471805599453
cakkr,-0.6931471805599453
cal,-0.6931471805599453
calculated,-0.6931471805599453
calculi,-0.6931471805599453
calcutta,-0.6931471805599453
cald,-0.6931471805599453
calendar,-0.6931471805599453
calendars,-0.6931471805599453
calf,-0.6931471805599453
calgary,-0.6931471805599453
cali,-0.6931471805599453
california,-0.6931471805599453
caliph,-0.6931471805599453
call,-0.6931471805599453
called,-0.6931471805599453
calleja,-0.6931471805599453
caller,-0.6931471805599453
callg,-0.6931471805599453
calling,-0.6931471805599453
callmecrazy,-0.6931471805599453
calln,-0.6931471805599453
callow,-0.6931471805599453
calls,-0.6931471805599453
callum,-0.6931471805599453
calm,-0.6931471805599453
calstate,-0.6931471805599453
caltrain,-0.6931471805599453
calves,-0.6931471805599453
calvin,-0.6931471805599453
calvins,-0.6931471805599453
cam,-0.6931471805599453
cambodia,-0.6931471805599453
cambridge,-0.6931471805599453
camby,-0.6931471805599453
camden,-0.6931471805599453
came,-0.6931471805599453
cameo,-0.6931471805599453
camera,-0.6931471805599453
cameras,-0.6931471805599453
camere,-0.6931471805599453
camm,-0.6931471805599453
cammalleri,-0.6931471805599453
camme,-0.6931471805599453
camp,-0.6931471805599453
campaign,-0.6931471805599453
campaigner,-0.6931471805599453
campaigning,-0.6931471805599453
campaigns,-0.6931471805599453
campaning,-0.6931471805599453
campign,-0.6931471805599453
campus,-0.6931471805599453
campusite,-0.6931471805599453
campusites,-0.6931471805599453
campylobacter,-0.6931471805599453
can,-0.6931471805599453
canada,-0.6931471805599453
canadian,-0.6931471805599453
cancel,-0.6931471805599453
canceled,-0.6931471805599453
cancelled,-0.6931471805599453
cancelling,-0.6931471805599453
cancer,-0.6931471805599453
candidate,-0.6931471805599453
candidates,-0.6931471805599453
candidete,-0.6931471805599453
candidiasis,-0.6931471805599453
candlelight,-0.6931471805599453
candles,-0.6931471805599453
candy,-0.6931471805599453
candyman,-0.6931471805599453
canes,-0.6931471805599453
canio,-0.6931471805599453
canned,-0.6931471805599453
cannibal,-0.6931471805599453
cannibalism,-0.6931471805599453
canning,-0.6931471805599453
cannot,-0.6931471805599453
cannt,-0.6931471805599453
canon,-0.6931471805599453
cant,-0.6931471805599453
cantbeatindia,-0.6931471805599453
cantcontainexcitement,-0.6931471805599453
canteen,-0.6931471805599453
canteeng,-0.6931471805599453
cantor,-0.6931471805599453
cantwait,-0.6931471805599453
cantwaittofindout,-0.6931471805599453
canvas,-0.6931471805599453
canvassing,-0.6931471805599453
cap,-0.6931471805599453
capability,-0.6931471805599453
capable,-0.6931471805599453
capacity,-0.6931471805599453
capellas,-0.6931471805599453
capello,-0.6931471805599453
capil,-0.6931471805599453
capital,-0.6931471805599453
capricorn,-0.6931471805599453
caps,-0.6931471805599453
capsicum,-0.6931471805599453
capsules,-0.6931471805599453
captain,-0.6931471805599453
captains,-0.6931471805599453
caption,-0.6931471805599453
captivity,-0.6931471805599453
captured,-0.6931471805599453
car,-0.6931471805599453
carbon,-0.6931471805599453
card,-0.6931471805599453
cardg,-0.6931471805599453
cardiff,-0.6931471805599453
cardinals,-0.6931471805599453
cards,-0.6931471805599453
care,-0.6931471805599453
cared,-0.6931471805599453
career,-0.6931471805599453
careers,-0.6931471805599453
careful,-0.6931471805599453
carefull,-0.6931471805599453
carefully,-0.6931471805599453
