,3_text.txt
endorse,3.84367024384244e-06
endorsed,3.84367024384244e-06
ends,1.9218351219212203e-05
endsems,7.68734048768488e-06
endvvipraj,1.537468097536976e-05
endymion,3.074936195073952e-05
enemy,1.153101073152732e-05
energy,1.153101073152732e-05
eng,0.00018833984194827958
enga,3.84367024384244e-06
engaged,1.153101073152732e-05
engagement,3.84367024384244e-06
engg,3.84367024384244e-06
engine,3.84367024384244e-06
engineer,4.2280372682266844e-05
engineering,4.612404292610928e-05
engineeroholic,3.84367024384244e-06
engineers,3.074936195073952e-05
england,4.2280372682266844e-05
english,0.00039974170535961377
engragi,3.84367024384244e-06
enjoy,0.0001422157990221703
enjoyed,1.9218351219212203e-05
enjoying,4.2280372682266844e-05
enjoyng,3.84367024384244e-06
enka,3.84367024384244e-06
enke,1.153101073152732e-05
ennt,3.84367024384244e-06
enough,9.993542633990344e-05
enquiries,3.84367024384244e-06
enrile,1.9218351219212203e-05
enry,3.84367024384244e-06
ensemble,3.84367024384244e-06
enshan,3.84367024384244e-06
enslave,3.84367024384244e-06
ensure,1.153101073152732e-05
entar,3.84367024384244e-06
enter,3.84367024384244e-06
entered,7.68734048768488e-06
entertain,7.68734048768488e-06
entertained,3.84367024384244e-06
entertainer,3.84367024384244e-06
entertaining,1.153101073152732e-05
entertainment,4.2280372682266844e-05
entertainmentonpeak,3.84367024384244e-06
enthusiasm,7.68734048768488e-06
entire,5.3811383413794166e-05
entirety,3.84367024384244e-06
entitled,3.84367024384244e-06
entjar,3.84367024384244e-06
entrace,1.153101073152732e-05
entrance,7.68734048768488e-06
entrepreneur,3.84367024384244e-06
entry,6.534239414532148e-05
enuf,1.537468097536976e-05
envious,7.68734048768488e-06
environment,1.537468097536976e-05
envrnmt,3.84367024384244e-06
envy,7.68734048768488e-06
enwrwdvejj,3.84367024384244e-06
ep,7.68734048768488e-06
epic,8.456074536453369e-05
epidemic,3.84367024384244e-06
epilepsy,3.84367024384244e-06
episode,8.071707512069125e-05
episodes,1.153101073152732e-05
eppudu,3.84367024384244e-06
epsom,3.84367024384244e-06
equal,3.8436702438424406e-05
equality,2.306202146305464e-05
equals,7.68734048768488e-06
equation,3.84367024384244e-06
equations,3.84367024384244e-06
equipment,3.84367024384244e-06
equivalent,7.68734048768488e-06
equl,3.84367024384244e-06
er,7.68734048768488e-06
era,1.9218351219212203e-05
eradicate,3.84367024384244e-06
erasing,3.84367024384244e-06
erectile,3.84367024384244e-06
erection,3.84367024384244e-06
eric,7.68734048768488e-06
erotic,3.84367024384244e-06
errands,3.84367024384244e-06
erro,3.84367024384244e-06
ers,3.84367024384244e-06
ertiga,3.84367024384244e-06
erupt,3.84367024384244e-06
erythematosus,3.84367024384244e-06
es,0.00011531010731527321
esa,7.687340487684881e-05
esaa,3.84367024384244e-06
esake,1.153101073152732e-05
escalators,3.84367024384244e-06
escuchar,3.84367024384244e-06
ese,7.687340487684881e-05
esey,3.84367024384244e-06
esha,3.84367024384244e-06
esherrugby,3.84367024384244e-06
esi,2.6905691706897083e-05
esiliye,3.84367024384244e-06
eska,3.84367024384244e-06
esliye,3.84367024384244e-06
esme,3.84367024384244e-06
eso,3.84367024384244e-06
esp,7.68734048768488e-06
espe,7.68734048768488e-06
especially,3.074936195073952e-05
esperance,3.84367024384244e-06
espn,7.68734048768488e-06
ess,7.68734048768488e-06
essa,3.84367024384244e-06
essaaa,3.84367024384244e-06
essaii,3.84367024384244e-06
essay,1.153101073152732e-05
esse,1.153101073152732e-05
essential,3.84367024384244e-06
est,3.84367024384244e-06
establish,3.84367024384244e-06
established,3.84367024384244e-06
establishment,3.84367024384244e-06
estate,3.84367024384244e-06
estatesales,3.84367024384244e-06
esteem,3.84367024384244e-06
estimate,3.84367024384244e-06
estimated,3.84367024384244e-06
estou,3.84367024384244e-06
et,3.84367024384244e-06
etc,0.00014605946926601272
eternal,3.84367024384244e-06
ether,3.84367024384244e-06
ethics,3.84367024384244e-06
ethnically,3.84367024384244e-06
ethos,3.84367024384244e-06
etna,3.074936195073952e-05
etne,7.68734048768488e-06
etni,1.153101073152732e-05
eu,3.84367024384244e-06
eugene,3.84367024384244e-06
eur,3.84367024384244e-06
euro,1.537468097536976e-05
europe,1.153101073152732e-05
european,7.68734048768488e-06
euros,3.84367024384244e-06
ev,3.84367024384244e-06
eva,3.84367024384244e-06
evaa,3.84367024384244e-06
evacuation,3.84367024384244e-06
evaluate,3.84367024384244e-06
evaluation,1.153101073152732e-05
evaluations,3.84367024384244e-06
evanescence,1.537468097536976e-05
evans,1.537468097536976e-05
eve,3.459303219458196e-05
evelyn,1.9218351219212203e-05
even,0.0004689277697487777
evening,4.996771316995172e-05
evenly,3.84367024384244e-06
event,6.149872390147904e-05
events,1.153101073152732e-05
eventually,1.153101073152732e-05
ever,0.00029211893853202544
everday,3.84367024384244e-06
evergreen,7.68734048768488e-06
everlasting,3.84367024384244e-06
every,0.00030364994926355277
everybody,3.074936195073952e-05
everybodys,7.68734048768488e-06
everyday,2.6905691706897083e-05
everymorning,3.84367024384244e-06
everyone,0.00013837212877832784
everythin,3.84367024384244e-06
everything,8.071707512069125e-05
everythng,3.84367024384244e-06
everytime,1.153101073152732e-05
everywhere,2.6905691706897083e-05
eves,3.84367024384244e-06
evil,1.9218351219212203e-05
evils,3.84367024384244e-06
evm,2.6905691706897083e-05
evmmachine,3.84367024384244e-06
evn,3.8436702438424406e-05
evning,7.68734048768488e-06
evolt,3.84367024384244e-06
evr,1.153101073152732e-05
evra,3.074936195073952e-05
evrey,3.84367024384244e-06
evry,3.074936195073952e-05
evryday,3.84367024384244e-06
evryone,7.68734048768488e-06
evrythin,7.68734048768488e-06
evrything,3.84367024384244e-06
evrythng,3.84367024384244e-06
evy,3.84367024384244e-06
ew,3.84367024384244e-06
ex,2.306202146305464e-05
exacerbated,3.84367024384244e-06
exact,1.537468097536976e-05
exactly,8.456074536453369e-05
exal,3.84367024384244e-06
exam,0.00011915377755911565
examination,7.68734048768488e-06
example,1.9218351219212203e-05
exams,2.306202146305464e-05
excellent,2.306202146305464e-05
except,3.074936195073952e-05
exceptional,3.84367024384244e-06
exchange,4.2280372682266844e-05
exchequer,3.84367024384244e-06
excited,0.00017680883121675225
excitement,1.537468097536976e-05
exciting,1.537468097536976e-05
excitingtimes,3.84367024384244e-06
excluding,3.84367024384244e-06
exclusive,1.153101073152732e-05
excuse,1.153101073152732e-05
excuses,1.9218351219212203e-05
execution,3.84367024384244e-06
executive,3.84367024384244e-06
executives,3.84367024384244e-06
exemption,7.68734048768488e-06
exeter,3.84367024384244e-06
exhausted,1.153101073152732e-05
exhausting,3.84367024384244e-06
exhibition,1.153101073152732e-05
exicted,3.84367024384244e-06
exist,1.537468097536976e-05
existance,3.84367024384244e-06
existential,7.68734048768488e-06
existing,1.153101073152732e-05
exists,2.306202146305464e-05
exit,7.68734048768488e-06
exited,7.68734048768488e-06
exitmnt,3.84367024384244e-06
exitpolls,3.84367024384244e-06
exm,7.68734048768488e-06
exotic,7.68734048768488e-06
exp,3.84367024384244e-06
expanding,3.84367024384244e-06
expansive,3.84367024384244e-06
expect,4.612404292610928e-05
expectation,3.84367024384244e-06
expectations,3.074936195073952e-05
expected,3.459303219458196e-05
expecting,1.153101073152732e-05
expects,7.68734048768488e-06
expend,3.84367024384244e-06
expenditure,1.153101073152732e-05
expenses,3.84367024384244e-06
experience,3.074936195073952e-05
experienced,3.84367024384244e-06
experiences,3.84367024384244e-06
experiencing,3.84367024384244e-06
experiment,7.68734048768488e-06
experince,3.84367024384244e-06
expert,7.68734048768488e-06
expertise,7.68734048768488e-06
experts,3.84367024384244e-06
expire,7.68734048768488e-06
expirianc,3.84367024384244e-06
expiry,3.84367024384244e-06
explain,3.074936195073952e-05
explained,3.84367024384244e-06
explaining,7.68734048768488e-06
explains,3.84367024384244e-06
explanation,7.68734048768488e-06
explode,3.84367024384244e-06
exploding,3.84367024384244e-06
expo,3.84367024384244e-06
export,7.68734048768488e-06
expose,3.84367024384244e-06
exposed,3.84367024384244e-06
exposes,3.84367024384244e-06
express,2.6905691706897083e-05
expression,6.149872390147904e-05
expressions,1.153101073152732e-05
extend,7.68734048768488e-06
extended,1.153101073152732e-05
extends,3.84367024384244e-06
external,7.68734048768488e-06
extra,3.8436702438424406e-05
extract,3.84367024384244e-06
extraordinary,3.84367024384244e-06
extras,3.84367024384244e-06
extratime,3.84367024384244e-06
extrema,3.84367024384244e-06
extreme,3.84367024384244e-06
extremely,1.537468097536976e-05
extrememannerisms,3.84367024384244e-06
extremist,3.84367024384244e-06
extrovert,3.84367024384244e-06
ey,3.84367024384244e-06
eye,3.074936195073952e-05
eyed,3.84367024384244e-06
eyepatch,3.84367024384244e-06
eyes,7.302973463300636e-05
eysai,3.84367024384244e-06
ez,3.84367024384244e-06
ezat,3.84367024384244e-06
ezzat,3.84367024384244e-06
f,0.00010762276682758833
fa,3.84367024384244e-06
faaaaassssssst,3.84367024384244e-06
faad,2.6905691706897083e-05
faadu,7.68734048768488e-06
faaku,3.84367024384244e-06
faal,7.68734048768488e-06
faaltu,7.68734048768488e-06
faan,3.84367024384244e-06
faayda,3.84367024384244e-06
faayde,3.84367024384244e-06
fab,1.153101073152732e-05
fabc,3.84367024384244e-06
fabio,4.612404292610928e-05
fabrice,3.84367024384244e-06
fabulous,7.68734048768488e-06
fabulouss,3.84367024384244e-06
fac,7.68734048768488e-06
face,0.00021524553365517667
facebbok,3.84367024384244e-06
facebook,0.0001422157990221703
faced,3.84367024384244e-06
facepalm,1.153101073152732e-05
faces,1.153101073152732e-05
facing,1.153101073152732e-05
facku,3.84367024384244e-06
faclulty,7.68734048768488e-06
fact,8.840441560837613e-05
factor,1.9218351219212203e-05
factory,2.6905691706897083e-05
facts,3.8436702438424406e-05
factsaboutme,3.84367024384244e-06
factual,3.84367024384244e-06
factvsfiction,3.84367024384244e-06
faculty,1.537468097536976e-05
fadaa,3.84367024384244e-06
faddu,3.84367024384244e-06
fadnaveesh,3.84367024384244e-06
fadnavis,1.153101073152732e-05
fadoo,3.84367024384244e-06
fadu,7.68734048768488e-06
fafda,3.84367024384244e-06
faggot,3.84367024384244e-06
fahara,3.84367024384244e-06
faia,3.84367024384244e-06
faida,1.537468097536976e-05
fail,0.0001422157990221703
faila,7.68734048768488e-06
failai,3.84367024384244e-06
failana,3.84367024384244e-06
failarahe,3.84367024384244e-06
failata,7.68734048768488e-06
failate,3.84367024384244e-06
failaye,3.84367024384244e-06
failed,1.537468097536976e-05
failire,3.84367024384244e-06
fails,1.537468097536976e-05
failure,2.306202146305464e-05
failurez,3.84367024384244e-06
fain,3.84367024384244e-06
faint,3.84367024384244e-06
fainted,3.84367024384244e-06
fair,9.224808585221857e-05
faired,3.84367024384244e-06
fairground,1.9218351219212203e-05
fairly,1.153101073152732e-05
fairy,3.84367024384244e-06
faisal,0.00014605946926601272
faisel,3.84367024384244e-06
faisla,1.537468097536976e-05
faisle,3.84367024384244e-06
faission,3.84367024384244e-06
faith,2.306202146305464e-05
faithful,3.84367024384244e-06
faizal,2.306202146305464e-05
faizalbhai,3.84367024384244e-06
faizi,3.84367024384244e-06
fajihat,3.84367024384244e-06
fak,3.84367024384244e-06
fakar,3.84367024384244e-06
fake,0.0002959626087758679
fakefundrow,7.68734048768488e-06
fakhar,3.84367024384244e-06
faking,3.84367024384244e-06
fakre,3.84367024384244e-06
faku,3.84367024384244e-06
fal,1.9218351219212203e-05
falai,3.84367024384244e-06
falcons,3.84367024384244e-06
fall,6.534239414532148e-05
fallball,3.84367024384244e-06
fallen,7.68734048768488e-06
falling,1.153101073152732e-05
fallon,3.84367024384244e-06
falls,1.9218351219212203e-05
falop,3.84367024384244e-06
false,2.306202146305464e-05
falthi,3.84367024384244e-06
faltu,4.612404292610928e-05
fame,3.84367024384244e-06
familiar,3.84367024384244e-06
families,7.68734048768488e-06
family,0.0002536822360936011
familyg,3.84367024384244e-06
famliy,1.153101073152732e-05
famly,3.84367024384244e-06
famoous,3.84367024384244e-06
famous,1.9218351219212203e-05
fan,0.0005611758556009963
fanatic,3.84367024384244e-06
fance,3.84367024384244e-06
fancy,2.306202146305464e-05
fanda,3.84367024384244e-06
fande,7.68734048768488e-06
fandom,3.84367024384244e-06
fane,3.84367024384244e-06
fanna,3.84367024384244e-06
fans,0.0002536822360936011
fanse,3.84367024384244e-06
fansi,3.84367024384244e-06
fantabulous,3.84367024384244e-06
fantasies,3.84367024384244e-06
fantastic,3.074936195073952e-05
fantasy,1.537468097536976e-05
fantasybasketball,3.84367024384244e-06
fanzzzz,3.84367024384244e-06
faoj,3.84367024384244e-06
faq,3.84367024384244e-06
far,0.00011531010731527321
farah,1.537468097536976e-05
farak,4.2280372682266844e-05
farakk,7.68734048768488e-06
faraz,7.68734048768488e-06
farbari,3.84367024384244e-06
fardege,3.84367024384244e-06
fare,3.84367024384244e-06
fareb,7.68734048768488e-06
farebilal,3.84367024384244e-06
fares,3.84367024384244e-06
farewell,3.84367024384244e-06
farig,3.84367024384244e-06
farigh,3.84367024384244e-06
faring,3.84367024384244e-06
fariq,3.84367024384244e-06
farista,3.84367024384244e-06
fariyaad,3.84367024384244e-06
fark,3.074936195073952e-05
farm,3.84367024384244e-06
farmaish,7.68734048768488e-06
farman,3.84367024384244e-06
farmayege,3.84367024384244e-06
farmed,3.84367024384244e-06
farmer,2.6905691706897083e-05
farmers,7.302973463300636e-05
farmwrs,3.84367024384244e-06
faroes,3.84367024384244e-06
farq,7.68734048768488e-06
farrackhan,3.84367024384244e-06
farted,3.84367024384244e-06
farty,3.84367024384244e-06
farword,3.84367024384244e-06
farzi,3.84367024384244e-06
farziwal,7.68734048768488e-06
fas,2.306202146305464e-05
fasa,1.537468097536976e-05
fasat,3.84367024384244e-06
fasciitis,3.84367024384244e-06
fascist,2.306202146305464e-05
fashion,3.459303219458196e-05
fashionpollice,3.84367024384244e-06
fashionweek,3.84367024384244e-06
fasi,1.153101073152732e-05
fast,5.7655053657636605e-05
faster,7.68734048768488e-06
fastest,3.84367024384244e-06
fasting,3.84367024384244e-06
fasts,3.84367024384244e-06
fat,6.918606438916392e-05
fata,3.84367024384244e-06
fatafat,3.84367024384244e-06
fatak,7.68734048768488e-06
fateful,3.84367024384244e-06
fatege,3.84367024384244e-06
father,0.00010762276682758833
fathers,3.84367024384244e-06
fati,7.68734048768488e-06
fatigue,3.84367024384244e-06
fatte,3.84367024384244e-06
fattu,7.68734048768488e-06
fatwa,7.68734048768488e-06
fauj,3.84367024384244e-06
fauji,3.84367024384244e-06
faulkner,3.84367024384244e-06
fault,6.149872390147904e-05
faults,7.68734048768488e-06
fauran,3.84367024384244e-06
fav,3.8436702438424406e-05
fave,3.84367024384244e-06
favicol,7.68734048768488e-06
favirat,3.84367024384244e-06
favor,7.68734048768488e-06
favored,7.68734048768488e-06
favoring,3.84367024384244e-06
favorite,3.8436702438424406e-05
favorites,1.153101073152732e-05
favour,7.68734048768488e-06
favourite,6.149872390147904e-05
favouritemoviequotes,3.84367024384244e-06
favrate,3.84367024384244e-06
favroute,7.68734048768488e-06
favt,3.84367024384244e-06
fawkes,3.84367024384244e-06
fayada,7.68734048768488e-06
fayar,3.84367024384244e-06
fayda,4.612404292610928e-05
fayeda,7.68734048768488e-06
fayette,3.84367024384244e-06
fazalu,3.84367024384244e-06
fazlu,3.84367024384244e-06
fazzi,3.84367024384244e-06
fb,0.00026136957658128593
fbf,3.84367024384244e-06
fblive,3.84367024384244e-06
fc,1.9218351219212203e-05
fcking,3.84367024384244e-06
fcourse,3.84367024384244e-06
fcs,3.84367024384244e-06
fdahs,3.84367024384244e-06
fdi,3.84367024384244e-06
fe,3.84367024384244e-06
feak,3.84367024384244e-06
fear,7.68734048768488e-06
fearless,1.153101073152732e-05
fears,7.68734048768488e-06
fearsomely,3.84367024384244e-06
feat,1.153101073152732e-05
feature,7.68734048768488e-06
featured,7.68734048768488e-06
features,1.153101073152732e-05
featuring,7.68734048768488e-06
feb,0.00013452845853448542
februa,3.84367024384244e-06
february,0.00019602718243596446
fed,1.153101073152732e-05
fedda,3.84367024384244e-06
federal,3.84367024384244e-06
federer,3.84367024384244e-06
fedupvdit,3.84367024384244e-06
fee,1.537468097536976e-05
feed,7.68734048768488e-06
feedback,3.84367024384244e-06
feeds,3.84367024384244e-06
feel,0.00028058792780049816
feelin,7.68734048768488e-06
feeling,0.00015759047999754005
feelings,2.306202146305464e-05
feeln,1.153101073152732e-05
feelng,7.68734048768488e-06
feelngs,3.84367024384244e-06
feels,2.6905691706897083e-05
fees,3.84367024384244e-06
feesg,3.84367024384244e-06
feet,1.153101073152732e-05
feets,3.84367024384244e-06
fehta,3.84367024384244e-06
fek,1.9218351219212203e-05
fekana,3.84367024384244e-06
fekken,3.84367024384244e-06
fekna,3.84367024384244e-06
fekne,1.9218351219212203e-05
fektari,3.84367024384244e-06
fekte,7.68734048768488e-06
feku,8.071707512069125e-05
fekuji,3.84367024384244e-06
fel,7.68734048768488e-06
fela,3.84367024384244e-06
felix,3.84367024384244e-06
fell,7.68734048768488e-06
fella,7.68734048768488e-06
fellas,7.68734048768488e-06
fellating,3.84367024384244e-06
fellow,3.459303219458196e-05
felngs,3.84367024384244e-06
felt,4.996771316995172e-05
felton,3.84367024384244e-06
fema,3.84367024384244e-06
femal,3.84367024384244e-06
female,4.2280372682266844e-05
feminine,3.84367024384244e-06
feminists,3.84367024384244e-06
femli,3.84367024384244e-06
femshep,3.84367024384244e-06
fen,2.306202146305464e-05
fenke,3.84367024384244e-06
fenku,7.68734048768488e-06
fens,7.68734048768488e-06
fenss,3.84367024384244e-06
fer,3.84367024384244e-06
feraye,3.84367024384244e-06
ferdy,3.84367024384244e-06
feri,3.84367024384244e-06
ferozpur,3.84367024384244e-06
ferrell,3.459303219458196e-05
fertile,3.84367024384244e-06
fervently,3.84367024384244e-06
fest,1.9218351219212203e-05
festival,2.6905691706897083e-05
fetch,3.84367024384244e-06
fetish,7.68734048768488e-06
feuchar,3.84367024384244e-06
fever,5.3811383413794166e-05
fevicol,1.9218351219212203e-05
few,0.00011146643707143077
feyn,3.84367024384244e-06
ff,3.84367024384244e-06
ffc,3.84367024384244e-06
ffs,3.84367024384244e-06
fg,3.84367024384244e-06
fght,7.68734048768488e-06
fhemli,3.84367024384244e-06
fhir,7.68734048768488e-06
fhoole,3.84367024384244e-06
fi,1.153101073152732e-05
fiance,3.84367024384244e-06
fiction,7.68734048768488e-06
fida,3.84367024384244e-06
fiddler,3.84367024384244e-06
fiddling,3.84367024384244e-06
fidi,7.68734048768488e-06
fido,3.84367024384244e-06
field,3.8436702438424406e-05
fielder,7.68734048768488e-06
fielders,3.84367024384244e-06
fielding,4.996771316995172e-05
fields,3.84367024384244e-06
fifa,1.9218351219212203e-05
fifth,3.84367024384244e-06
fifty,7.68734048768488e-06
fig,3.84367024384244e-06
fight,0.00011146643707143077
fighter,4.2280372682266844e-05
fighters,7.68734048768488e-06
fighting,3.074936195073952e-05
fights,1.537468097536976e-05
